lat,lon,extremLat,extremLon,averageSpeed,normalizedByLog,normalizedByMinMax,customScale,north,south,east,west
38.64149375000001,-9.159799375000002,38.6364,-9.15258,101.55000000000001,0.0,9.359447004608297,40.0,-9.150963897398128,-9.168634852601876,38.65032922760189,38.63265827239813
38.583052631578944,-8.96355263157895,38.5838,-8.95201,100.83684210526314,0.0,9.2937181663837,40.0,-8.951985829802998,-8.975119433354903,38.5946194333549,38.57148582980299
38.580545454545444,-9.044668181818182,38.5776,-9.03553,100.63030303030301,0.0,9.27468230694037,40.0,-9.035067032437954,-9.054269331198409,38.590146603925675,38.57094430516521
38.585612499999996,-8.921838750000001,38.5853,-8.91471,100.6416666666667,0.0,9.27572964669739,40.0,-8.91470315382221,-8.928974346177792,38.592748096177786,38.57847690382221
38.31601999999999,-8.508059999999999,38.3088,-8.50834,100.53000000000002,0.0,9.265437788018435,40.0,-8.500834572677006,-8.515285427322992,38.32324542732298,38.308794572676995
38.070585999999984,-8.668279000000002,38.0719,-8.65402,94.22200000000002,0.0,8.684055299539173,40.0,-8.653959583915533,-8.68259841608447,38.08490541608445,38.056266583915516
38.15584897959183,-8.648793673469388,38.1666,-8.64585,93.15102040816323,0.0,8.58534750305652,40.0,-8.637646940615708,-8.659940406323068,38.16699571244551,38.14470224673815
38.52679791666667,-8.594581041666668,38.5362,-8.60317,100.67083333333335,0.0,9.278417818740401,40.0,-8.58184646761574,-8.607315615717596,38.5395324907176,38.51406334261575
38.2177787878788,-8.536253939393939,38.2121,-8.54259,96.26363636363635,0.0,8.872224549643903,40.0,-8.52774545564088,-8.544762423146999,38.22628727163186,38.20927030412574
38.58464444444444,-8.885854814814817,38.5858,-8.8936,100.40370370370373,0.0,9.253797576378224,40.0,-8.87802390157339,-8.893685728056242,38.59247535768587,38.576813531203015
38.585642553191484,-8.842178510638295,38.583,-8.85596,100.67446808510638,0.0,9.278752818903815,40.0,-8.828145957898448,-8.856211063378142,38.59967510593133,38.571610000451635
38.09891875,-8.640041249999998,38.0888,-8.64131,90.6125,0.0,8.351382488479263,40.0,-8.62984326842887,-8.650239231571126,38.109116731571135,38.08872076842887
38.590660000000014,-8.626689999999998,38.5995,-8.63675,100.86400000000003,0.0,9.296221198156685,40.0,-8.613297867981542,-8.640082132018454,38.60405213201847,38.57726786798156
37.992933333333326,-8.765294871794875,37.9971,-8.75476,101.43589743589745,0.0,9.34893063925322,40.0,-8.753965942681951,-8.7766238009078,38.004262262446254,37.9816044042204
38.65698611111111,-9.169868888888892,38.6487,-9.16769,98.60833333333333,0.0,9.088325652841782,40.0,-9.161301089046702,-9.178436688731082,38.6655539109533,38.64841831126892
38.505184,-8.577519000000002,38.4955,-8.56878,100.96,0.0,9.305069124423962,40.0,-8.564474845102117,-8.590563154897888,38.51822815489788,38.492139845102116
38.61645000000001,-9.1224044,38.6103,-9.10936,100.78399999999999,0.0,9.28884792626728,40.0,-9.107982927420542,-9.13682587257946,38.630871472579464,38.60202852742055
38.33438292682925,-8.50473024390244,38.3434,-8.49994,100.73902439024388,0.0,9.284702708778239,40.0,-8.494519756881168,-8.514940730923712,38.344593413850525,38.324172439807974
38.54497222222222,-8.610815833333335,38.5378,-8.60477,100.69999999999996,0.0,9.281105990783407,40.0,-8.601435381729098,-8.620196284937572,38.55435267382646,38.535591770617984
38.420516,-8.513496000000002,38.4106,-8.50522,100.71400000000003,0.0,9.282396313364059,40.0,-8.500580148034297,-8.526411851965706,38.4334318519657,38.4076001480343
38.398966,-8.495049400000001,38.4089,-8.50369,100.47599999999998,0.0,9.260460829493086,40.0,-8.481883370820327,-8.508215429179675,38.41213202917967,38.38579997082033
38.23770263157895,-8.522478947368421,38.2466,-8.52354,97.76052631578948,0.0,9.010186757215621,40.0,-8.513518534570624,-8.53143936016622,38.246663044376746,38.22874221878115
38.04308541666666,-8.735687291666666,38.0328,-8.73966,90.1520833333333,0.0,8.308947772657447,40.0,-8.724661312911536,-8.746713270421797,38.05411139542179,38.032059437911535
38.58432580645162,-8.94048806451613,38.584,-8.94975,100.42903225806452,0.0,9.256132005351569,40.0,-8.931220400368606,-8.949755728663654,38.593593470599146,38.5750581423041
38.630096875,-9.143532500000001,38.625,-9.13629,100.734375,0.0,9.284274193548388,40.0,-9.1346763190502,-9.152388680949802,38.6389530559498,38.6212406940502
38.60301,-9.09445,38.5973,-9.08098,100.868,0.0,9.296589861751151,40.0,-9.079819723174184,-9.109080276825816,38.61764027682581,38.588379723174185
38.599594,-8.685892,38.6013,-8.67096,100.66400000000002,0.0,9.277788018433181,40.0,-8.670862859638687,-8.700921140361315,38.61462314036132,38.58456485963869
38.59814399999999,-8.7179388,38.6014,-8.73248,100.58999999999997,0.0,9.270967741935483,40.0,-8.703037523764722,-8.732840076235279,38.61304527623527,38.58324272376471
38.056934210526315,-8.71976289473684,38.0613,-8.71097,91.73157894736843,0.0,8.454523405287414,40.0,-8.709945811892037,-8.729579977581643,38.06675129337112,38.04711712768151
38.25962708333334,-8.519586458333334,38.2706,-8.51524,100.66250000000002,0.0,9.277649769585256,40.0,-8.507784060262736,-8.531388856403932,38.27142948140394,38.24782468526274
38.134285714285724,-8.651630476190475,38.1432,-8.65124,90.83095238095238,0.0,8.371516348474874,40.0,-8.642707642478527,-8.660553309902422,38.14320854799767,38.125362880573775
38.28141891891893,-8.511553513513514,38.273,-8.51427,100.69999999999999,0.0,9.28110599078341,40.0,-8.50270718689764,-8.520399840129388,38.290265245534805,38.27257259230306
38.469369387755094,-8.532081020408162,38.4792,-8.53998,100.52653061224488,0.0,9.26511802877833,40.0,-8.519470119738427,-8.544691921077897,38.48198028842483,38.45675848708536
38.378191891891895,-8.487191351351347,38.3695,-8.4884,98.42702702702705,0.0,9.071615394196042,40.0,-8.47841582765095,-8.495966875051744,38.386967415592295,38.369416368191494
38.59166444444445,-9.066687555555554,38.5967,-9.0789,100.65999999999998,0.0,9.277419354838708,40.0,-9.053477687310119,-9.079897423800988,38.60487431268988,38.578454576199015
38.57761034482759,-9.024539310344828,38.5773,-9.03301,98.08620689655172,0.0,9.040203400603845,40.0,-9.016062937468044,-9.033015683221612,38.586086717704376,38.569133971950805
37.981594,-8.790920599999998,37.9874,-8.7775,100.676,0.0,9.278894009216591,40.0,-8.77629794154266,-8.805543258457336,37.996216658457335,37.96697134154267
38.58000277777777,-8.988005277777779,38.5792,-8.99895,100.575,0.0,9.269585253456222,40.0,-8.977031153818114,-8.998979401737444,38.590976901737434,38.56902865381811
38.487336000000006,-8.554388999999999,38.4941,-8.56691,100.84999999999998,0.0,9.294930875576036,40.0,-8.540157797064197,-8.5686202029358,38.50156720293581,38.4731047970642
