"ts";"value"
"2017-02-03 09:33:30.000000";"69,6864"
"2017-02-03 09:33:31.000000";"151,133"
"2017-02-03 09:33:33.000000";"46,4396"
"2017-02-03 09:33:35.000000";"179,641"
"2017-02-03 09:33:36.000000";"110,701"
"2017-02-03 09:33:37.000000";"86,7052"
"2017-02-03 09:33:38.000000";"110,497"
"2017-02-03 09:33:39.000000";"102,564"
"2017-02-03 09:33:41.000000";"102,041"
"2017-02-03 09:33:42.000000";"86,2069"
"2017-02-03 09:33:47.000000";"49,7925"
"2017-02-03 09:33:48.000000";"92,5926"
"2017-02-03 09:33:49.000000";"107,143"
"2017-02-03 09:33:50.000000";"86,0832"
"2017-02-03 09:33:51.000000";"129,59"
"2017-02-03 09:33:52.000000";"104,348"
"2017-02-03 09:33:53.000000";"140,845"
"2017-02-03 09:33:54.000000";"61,0998"
"2017-02-03 09:33:55.000000";"84,8656"
"2017-02-03 09:33:56.000000";"155,844"
"2017-02-03 09:33:57.000000";"174,419"
"2017-02-03 09:33:58.000000";"63,1579"
"2017-02-03 09:33:59.000000";"115,163"
"2017-02-03 09:34:00.000000";"73,7101"
"2017-02-03 09:34:01.000000";"80,8625"
"2017-02-03 09:34:02.000000";"76,2389"
"2017-02-03 09:34:03.000000";"90,9091"
"2017-02-03 09:34:04.000000";"121,951"
"2017-02-03 09:34:05.000000";"102,041"
"2017-02-03 09:34:06.000000";"80,2139"
"2017-02-03 09:34:07.000000";"57,0342"
"2017-02-03 09:34:08.000000";"89,8204"
"2017-02-03 09:34:09.000000";"92,7357"
"2017-02-03 09:34:10.000000";"87,9765"
"2017-02-03 09:34:11.000000";"101,868"
"2017-02-03 09:34:12.000000";"105,448"
"2017-02-03 09:34:13.000000";"101,18"
"2017-02-03 09:34:14.000000";"156,658"
"2017-02-03 09:34:15.000000";"77,3196"
"2017-02-03 09:34:16.000000";"63,762"
"2017-02-03 09:34:18.000000";"63,0252"
"2017-02-03 09:34:20.000000";"63,0252"
"2017-02-03 09:34:21.000000";"95,5414"
"2017-02-03 09:34:22.000000";"95,0872"
"2017-02-03 09:34:23.000000";"102,564"
"2017-02-03 09:34:24.000000";"50,3778"
"2017-02-03 09:34:25.000000";"148,883"
"2017-02-03 09:34:26.000000";"74,7198"
"2017-02-03 09:34:28.000000";"40,568"
"2017-02-03 09:34:29.000000";"86,8307"
"2017-02-03 09:34:30.000000";"150,754"
"2017-02-03 09:34:31.000000";"64,2398"
"2017-02-03 09:34:32.000000";"175,439"
"2017-02-03 09:34:33.000000";"52,2193"
"2017-02-03 09:34:34.000000";"101,18"
"2017-02-03 09:34:35.000000";"74,6269"
"2017-02-03 09:34:36.000000";"144,231"
"2017-02-03 09:34:37.000000";"110,497"
"2017-02-03 09:34:38.000000";"117,878"
"2017-02-03 09:34:39.000000";"96,7742"
"2017-02-03 09:34:40.000000";"138,889"
"2017-02-03 09:34:41.000000";"60,4839"
"2017-02-03 09:34:42.000000";"121,457"
"2017-02-03 09:34:43.000000";"77,2201"
"2017-02-03 09:34:44.000000";"146,699"
"2017-02-03 09:34:45.000000";"49,0597"
"2017-02-03 09:34:46.000000";"118,812"
"2017-02-03 09:34:47.000000";"62,7615"
"2017-02-03 09:34:48.000000";"96,9305"
"2017-02-03 09:34:49.000000";"77,2201"
"2017-02-03 09:34:50.000000";"72,2022"
"2017-02-03 09:34:51.000000";"125,786"
"2017-02-03 09:34:52.000000";"175,953"
"2017-02-03 09:34:53.000000";"68,8863"
"2017-02-03 09:34:54.000000";"121,212"
"2017-02-03 09:34:55.000000";"51,0638"
"2017-02-03 09:34:56.000000";"157,895"
"2017-02-03 09:34:57.000000";"166,205"
"2017-02-03 09:34:58.000000";"157,48"
"2017-02-03 09:34:59.000000";"71,1744"
"2017-02-03 09:35:00.000000";"117,188"
"2017-02-03 09:35:01.000000";"59,4059"
"2017-02-03 09:35:02.000000";"56,7644"
"2017-02-03 09:35:03.000000";"148,148"
"2017-02-03 09:35:04.000000";"67,0391"
"2017-02-03 09:35:06.000000";"42,1348"
"2017-02-03 09:35:07.000000";"73,8916"
"2017-02-03 09:35:08.000000";"73,0816"
"2017-02-03 09:35:10.000000";"73,0816"
"2017-02-03 09:35:11.000000";"98,1997"
"2017-02-03 09:35:12.000000";"98,0392"
"2017-02-03 09:35:13.000000";"104,712"
"2017-02-03 09:35:14.000000";"174,419"
"2017-02-03 09:35:15.000000";"43,3839"
"2017-02-03 09:35:17.000000";"71,599"
"2017-02-03 09:35:18.000000";"169,972"
"2017-02-03 09:35:19.000000";"77,0218"
"2017-02-03 09:35:20.000000";"78,9474"
"2017-02-03 09:35:21.000000";"60"
"2017-02-03 09:35:22.000000";"54,6946"
"2017-02-03 09:35:23.000000";"107,143"
"2017-02-03 09:35:24.000000";"71,1744"
"2017-02-03 09:35:25.000000";"92,7357"
"2017-02-03 09:35:26.000000";"52,6316"
"2017-02-03 09:35:27.000000";"169,014"
"2017-02-03 09:35:28.000000";"138,889"
"2017-02-03 09:35:29.000000";"41,2088"
"2017-02-03 09:35:30.000000";"94,7867"
"2017-02-03 09:35:31.000000";"76,3359"
"2017-02-03 09:35:32.000000";"68,1044"
"2017-02-03 09:35:33.000000";"57,971"
"2017-02-03 09:35:34.000000";"103,627"
"2017-02-03 09:35:35.000000";"164,835"
"2017-02-03 09:35:36.000000";"97,561"
"2017-02-03 09:35:37.000000";"87,0827"
"2017-02-03 09:35:44.000000";"82,4176"
"2017-02-03 09:35:45.000000";"146,341"
"2017-02-03 09:35:46.000000";"135,747"
"2017-02-03 09:35:47.000000";"138,249"
"2017-02-03 09:35:48.000000";"115,163"
"2017-02-03 09:35:49.000000";"77,7202"
"2017-02-03 09:35:50.000000";"43,6047"
"2017-02-03 09:35:51.000000";"54,7445"
"2017-02-03 09:35:52.000000";"65,3595"
"2017-02-03 09:35:53.000000";"68,6499"
"2017-02-03 09:35:54.000000";"70,34"
"2017-02-03 09:35:59.000000";"148,148"
"2017-02-03 09:36:00.000000";"113,422"
"2017-02-03 09:36:01.000000";"94,9367"
"2017-02-03 09:36:08.000000";"63,0252"
"2017-02-03 09:36:09.000000";"84,2697"
"2017-02-03 09:36:10.000000";"175,439"
"2017-02-03 09:36:11.000000";"169,014"
"2017-02-03 09:36:13.000000";"42,9799"
"2017-02-03 09:36:14.000000";"63,6943"
"2017-02-03 09:36:15.000000";"159,151"
"2017-02-03 09:36:17.000000";"50,9771"
"2017-02-03 09:36:24.000000";"81,6327"
"2017-02-03 09:36:25.000000";"145,631"
"2017-02-03 09:36:26.000000";"48"
"2017-02-03 09:36:27.000000";"78,4314"
"2017-02-03 09:36:28.000000";"65,5738"
"2017-02-03 09:36:29.000000";"133,038"
"2017-02-03 09:36:33.000000";"137,3"
"2017-02-03 09:36:34.000000";"144,928"
"2017-02-03 09:36:35.000000";"81,5217"
"2017-02-03 09:36:36.000000";"100,671"
"2017-02-03 09:36:38.000000";"82,531"
"2017-02-03 09:36:39.000000";"169,972"
"2017-02-03 09:36:40.000000";"130,719"
"2017-02-03 09:36:41.000000";"84,507"
"2017-02-03 09:36:42.000000";"67,7201"
"2017-02-03 09:36:43.000000";"137,931"
"2017-02-03 09:36:44.000000";"89,4188"
"2017-02-03 09:36:45.000000";"71,599"
"2017-02-03 09:36:46.000000";"107,72"
"2017-02-03 09:36:47.000000";"122,449"
"2017-02-03 09:36:48.000000";"81,3008"
"2017-02-03 09:36:49.000000";"106,195"
"2017-02-03 09:36:50.000000";"106,007"
"2017-02-03 09:37:06.000000";"162,162"
"2017-02-03 09:37:07.000000";"93,4579"
"2017-02-03 09:37:09.000000";"93,0233"
"2017-02-03 09:37:10.000000";"164,384"
"2017-02-03 09:37:11.000000";"65,7174"
"2017-02-03 09:37:12.000000";"68,7285"
"2017-02-03 09:37:13.000000";"135,747"
"2017-02-03 09:37:14.000000";"66,5927"
"2017-02-03 09:37:15.000000";"66,2983"
"2017-02-03 09:37:49.000000";"70,6714"
"2017-02-03 09:37:51.000000";"70,0117"
"2017-02-03 09:37:52.000000";"172,911"
"2017-02-03 09:37:53.000000";"146,699"
"2017-02-03 09:37:54.000000";"129,31"
"2017-02-03 09:37:55.000000";"107,335"
"2017-02-03 09:37:56.000000";"129,87"
"2017-02-03 09:37:57.000000";"88,7574"
"2017-02-03 09:39:02.000000";"135,747"
"2017-02-03 09:39:08.000000";"72,0288"
"2017-02-03 09:39:09.000000";"73,9827"
"2017-02-03 09:39:10.000000";"69,1244"
"2017-02-03 09:39:12.000000";"69,0449"
"2017-02-03 09:39:13.000000";"57,7478"
"2017-02-03 09:39:19.000000";"73,5294"
"2017-02-03 09:39:20.000000";"70,0117"
"2017-02-03 09:39:22.000000";"70,0117"
"2017-02-03 09:39:24.000000";"47,6948"
"2017-02-03 09:39:26.000000";"40,2685"
"2017-02-03 09:39:27.000000";"150,754"
"2017-02-03 09:39:28.000000";"62,0476"
"2017-02-03 09:39:30.000000";"62,0476"
"2017-02-03 09:39:31.000000";"63,5593"
"2017-02-03 09:39:34.000000";"63,0252"
"2017-02-03 09:39:35.000000";"96,7742"
"2017-02-03 09:39:36.000000";"73,8007"
"2017-02-03 09:39:37.000000";"176,471"
"2017-02-03 09:39:42.000000";"66,0066"
"2017-02-03 09:39:43.000000";"66,0793"
"2017-02-03 09:39:45.000000";"40,568"
"2017-02-03 09:39:46.000000";"58,2524"
"2017-02-03 09:39:47.000000";"55,6586"
"2017-02-03 09:39:48.000000";"135,135"
"2017-02-03 09:40:02.000000";"123,967"
"2017-02-03 09:40:03.000000";"137,931"
"2017-02-03 09:40:04.000000";"138,889"
"2017-02-03 09:40:05.000000";"70,5053"
"2017-02-03 09:40:07.000000";"83,1025"
"2017-02-03 09:40:08.000000";"127,389"
"2017-02-03 09:40:09.000000";"148,148"
"2017-02-03 09:40:10.000000";"67,3401"
"2017-02-03 09:40:11.000000";"156,25"
"2017-02-03 09:40:12.000000";"94,1915"
"2017-02-03 09:40:23.000000";"104,53"
"2017-02-03 09:40:24.000000";"155,039"
"2017-02-03 09:40:25.000000";"44,9102"
"2017-02-03 09:40:26.000000";"44,0205"
"2017-02-03 09:40:27.000000";"177,515"
"2017-02-03 09:40:28.000000";"83,1025"
"2017-02-03 09:40:29.000000";"54,0054"
"2017-02-03 09:40:30.000000";"63,1579"
"2017-02-03 09:40:31.000000";"45,5581"
"2017-02-03 09:40:32.000000";"67,4916"
"2017-02-03 09:40:34.000000";"67,0391"
"2017-02-03 09:40:35.000000";"80,6452"
"2017-02-03 09:40:40.000000";"74,0741"
"2017-02-03 09:40:41.000000";"139,211"
"2017-02-03 09:40:42.000000";"76,0456"
"2017-02-03 09:41:05.000000";"68,1044"
"2017-02-03 09:41:22.000000";"169,972"
"2017-02-03 09:41:23.000000";"121,457"
"2017-02-03 09:41:25.000000";"41,7246"
"2017-02-03 09:41:26.000000";"91,8836"
"2017-02-03 09:41:27.000000";"148,883"
"2017-02-03 09:41:31.000000";"110,294"
"2017-02-03 09:41:32.000000";"126,05"
"2017-02-03 09:41:40.000000";"83,3333"
"2017-02-03 09:41:41.000000";"50,5902"
"2017-02-03 09:41:42.000000";"93,8967"
"2017-02-03 09:41:43.000000";"106,952"
"2017-02-03 09:41:44.000000";"77,1208"
"2017-02-03 09:41:45.000000";"68,3371"
"2017-02-03 09:41:46.000000";"64,2398"
"2017-02-03 09:41:47.000000";"65,3595"
"2017-02-03 09:41:48.000000";"68,2594"
"2017-02-03 09:41:49.000000";"136,054"
"2017-02-03 09:41:50.000000";"143,541"
"2017-02-03 09:41:51.000000";"45,7317"
"2017-02-03 09:41:56.000000";"164,835"
"2017-02-03 09:41:57.000000";"142,18"
"2017-02-03 09:41:58.000000";"46,8019"
"2017-02-03 09:42:00.000000";"46,0123"
"2017-02-03 09:42:01.000000";"93,6037"
"2017-02-03 09:42:02.000000";"99,0099"
"2017-02-03 09:42:03.000000";"62,5"
"2017-02-03 09:42:04.000000";"55,814"
"2017-02-03 09:42:05.000000";"54,0054"
"2017-02-03 09:42:07.000000";"74,9064"
"2017-02-03 09:42:08.000000";"101,01"
"2017-02-03 09:42:09.000000";"85,8369"
"2017-02-03 09:42:10.000000";"62,1762"
"2017-02-03 09:42:11.000000";"54,8446"
"2017-02-03 09:42:25.000000";"93,0233"
"2017-02-03 09:42:26.000000";"158,73"
"2017-02-03 09:42:27.000000";"155,844"
"2017-02-03 09:42:28.000000";"131,004"
"2017-02-03 09:42:29.000000";"83,1025"
"2017-02-03 09:42:30.000000";"101,695"
"2017-02-03 09:42:31.000000";"89,0208"
"2017-02-03 09:42:32.000000";"101,351"
"2017-02-03 09:42:33.000000";"62,3053"
"2017-02-03 09:42:34.000000";"62,9591"
"2017-02-03 09:42:35.000000";"109,689"
"2017-02-03 09:42:38.000000";"109,091"
"2017-02-03 09:42:39.000000";"69,6056"
"2017-02-03 09:42:40.000000";"71,4286"
"2017-02-03 09:42:41.000000";"71,1744"
"2017-02-03 09:42:42.000000";"68,9655"
"2017-02-03 09:42:43.000000";"66,4452"
"2017-02-03 09:42:46.000000";"66,0066"
"2017-02-03 09:42:47.000000";"160"
"2017-02-03 09:42:48.000000";"44,1501"
"2017-02-03 09:42:49.000000";"70,1754"
"2017-02-03 09:42:51.000000";"70,0117"
"2017-02-03 09:42:52.000000";"60,1202"
"2017-02-03 09:42:53.000000";"58,1959"
"2017-02-03 09:42:54.000000";"82,6446"
"2017-02-03 09:43:03.000000";"134,529"
"2017-02-03 09:43:15.000000";"129,87"
"2017-02-03 09:43:16.000000";"123,203"
"2017-02-03 09:43:17.000000";"47,2069"
"2017-02-03 09:43:18.000000";"104,53"
"2017-02-03 09:43:19.000000";"82,0793"
"2017-02-03 09:43:20.000000";"51,5907"
"2017-02-03 09:43:21.000000";"71,599"
"2017-02-03 09:43:24.000000";"71,0059"
"2017-02-03 09:43:25.000000";"98,6842"
"2017-02-03 09:59:24.000000";"162,602"
"2017-02-03 09:59:25.000000";"162,162"
"2017-02-03 09:59:26.000000";"83,1025"
"2017-02-03 09:59:27.000000";"83,1025"
"2017-02-03 09:59:29.000000";"56,872"
"2017-02-03 09:59:30.000000";"46,0123"
"2017-02-03 09:59:31.000000";"49,8753"
"2017-02-03 09:59:32.000000";"107,72"
"2017-02-03 09:59:34.000000";"122,951"
"2017-02-03 09:59:41.000000";"95,5414"
"2017-02-03 09:59:43.000000";"52,6778"
"2017-02-03 09:59:44.000000";"71,09"
"2017-02-03 09:59:45.000000";"68,0272"
"2017-02-03 09:59:46.000000";"69,9301"
"2017-02-03 09:59:47.000000";"77,7202"
"2017-02-03 09:59:48.000000";"170,94"
"2017-02-03 09:59:56.000000";"75,2823"
"2017-02-03 09:59:57.000000";"117,188"
"2017-02-03 09:59:58.000000";"110,294"
"2017-02-03 09:59:59.000000";"116,959"
"2017-02-03 10:00:00.000000";"145,985"
"2017-02-03 10:00:01.000000";"133,333"
"2017-02-03 10:00:02.000000";"154,242"
"2017-02-03 10:00:16.000000";"69,0449"
"2017-02-03 10:00:18.000000";"69,0449"
"2017-02-03 10:00:19.000000";"69,0449"
"2017-02-03 10:00:20.000000";"70,7547"
"2017-02-03 10:00:21.000000";"80,8625"
"2017-02-03 10:00:22.000000";"133,929"
"2017-02-03 10:00:23.000000";"101,351"
"2017-02-03 10:00:24.000000";"170,455"
"2017-02-03 10:00:25.000000";"74,1656"
"2017-02-03 10:00:26.000000";"67,4916"
"2017-02-03 10:00:27.000000";"176,471"
"2017-02-03 10:00:28.000000";"176,471"
"2017-02-03 10:00:29.000000";"61,9835"
"2017-02-03 10:00:31.000000";"61,0376"
"2017-02-03 10:00:32.000000";"60,3015"
"2017-02-03 10:00:33.000000";"129,59"
"2017-02-03 10:00:34.000000";"58,9971"
"2017-02-03 10:00:36.000000";"170,455"
"2017-02-03 10:00:37.000000";"59,8205"
"2017-02-03 10:00:38.000000";"82,8729"
"2017-02-03 10:00:40.000000";"44,8096"
"2017-02-03 10:00:41.000000";"125"
"2017-02-03 10:00:42.000000";"58,7084"
"2017-02-03 10:00:43.000000";"157,895"
"2017-02-03 10:00:56.000000";"102,041"
"2017-02-03 10:00:57.000000";"124,224"
"2017-02-03 10:00:58.000000";"75,2823"
"2017-02-03 10:00:59.000000";"76,4331"
"2017-02-03 10:01:00.000000";"72,0288"
"2017-02-03 10:01:01.000000";"102,215"
"2017-02-03 10:01:03.000000";"102,041"
"2017-02-03 10:01:04.000000";"82,7586"
"2017-02-03 10:01:05.000000";"41,4365"
"2017-02-03 10:01:06.000000";"69,6056"
"2017-02-03 10:01:07.000000";"68,4931"
"2017-02-03 10:01:08.000000";"66,9643"
"2017-02-03 10:01:09.000000";"84,2697"
"2017-02-03 10:01:10.000000";"58,8813"
"2017-02-03 10:01:11.000000";"66,0793"
"2017-02-03 10:01:12.000000";"144,231"
"2017-02-03 10:01:13.000000";"142,857"
"2017-02-03 10:01:14.000000";"123,203"
"2017-02-03 10:01:50.000000";"108,499"
"2017-02-03 10:01:51.000000";"120,24"
"2017-02-03 10:01:52.000000";"94,1915"
"2017-02-03 10:01:53.000000";"57,8592"
"2017-02-03 10:01:54.000000";"108,303"
"2017-02-03 10:01:55.000000";"106,383"
"2017-02-03 10:01:56.000000";"83,2178"
"2017-02-03 10:01:57.000000";"154,639"
"2017-02-03 10:01:58.000000";"123,967"
"2017-02-03 10:01:59.000000";"103,448"
"2017-02-03 10:02:00.000000";"71,3436"
"2017-02-03 10:02:01.000000";"159,574"
"2017-02-03 10:02:02.000000";"115,385"
"2017-02-03 10:03:08.000000";"157,48"
"2017-02-03 10:03:46.000000";"90,0901"
"2017-02-03 10:04:22.000000";"169,014"
"2017-02-03 10:04:23.000000";"126,85"
"2017-02-03 10:04:24.000000";"42,8266"
"2017-02-03 10:04:25.000000";"84,1515"
"2017-02-03 10:04:26.000000";"82,1918"
"2017-02-03 10:04:27.000000";"107,527"
"2017-02-03 10:06:24.000000";"118,812"
"2017-02-03 10:06:25.000000";"93,1677"
"2017-02-03 10:06:26.000000";"129,032"
"2017-02-03 10:06:28.000000";"129,032"
"2017-02-03 10:06:29.000000";"91,4634"
"2017-02-03 10:06:30.000000";"42,523"
"2017-02-03 10:06:31.000000";"117,188"
"2017-02-03 10:06:32.000000";"45,5235"
"2017-02-03 10:06:33.000000";"84,8656"
"2017-02-03 10:06:44.000000";"105,448"
"2017-02-03 10:06:45.000000";"134,529"
"2017-02-03 10:06:46.000000";"67,7201"
"2017-02-03 10:06:48.000000";"147,783"
"2017-02-03 10:06:49.000000";"96,3082"
"2017-02-03 10:06:50.000000";"64,7948"
"2017-02-03 10:07:57.000000";"90,2256"
"2017-02-03 10:07:58.000000";"90,0901"
"2017-02-03 10:08:04.000000";"77,2201"
"2017-02-03 10:08:05.000000";"136,674"
"2017-02-03 10:08:06.000000";"82,7586"
"2017-02-03 10:08:09.000000";"111,94"
"2017-02-03 10:08:10.000000";"88,3652"
"2017-02-03 10:08:21.000000";"130,719"
"2017-02-03 10:08:23.000000";"130,152"
"2017-02-03 10:08:24.000000";"40,2685"
"2017-02-03 10:08:25.000000";"131,004"
"2017-02-03 10:08:51.000000";"173,913"
"2017-02-03 10:08:52.000000";"170,94"
"2017-02-03 10:08:53.000000";"110,294"
"2017-02-03 10:08:54.000000";"178,571"
"2017-02-03 10:08:55.000000";"51,8583"
"2017-02-03 10:08:56.000000";"56,338"
"2017-02-03 10:08:57.000000";"88,6263"
"2017-02-03 10:08:58.000000";"69,3642"
"2017-02-03 10:08:59.000000";"108,108"
"2017-02-03 10:09:00.000000";"64,6552"
"2017-02-03 10:09:01.000000";"170,455"
"2017-02-03 10:09:02.000000";"67,0391"
"2017-02-03 10:09:04.000000";"51,1945"
"2017-02-03 10:10:22.000000";"46,0476"
"2017-02-03 10:10:23.000000";"77,1208"
"2017-02-03 10:10:24.000000";"172,911"
"2017-02-03 10:10:25.000000";"179,104"
"2017-02-03 10:10:38.000000";"71,9424"
"2017-02-03 10:10:40.000000";"71,0059"
"2017-02-03 10:11:04.000000";"62,3053"
"2017-02-03 10:11:05.000000";"59,23"
"2017-02-03 10:11:06.000000";"80,429"
"2017-02-03 10:11:07.000000";"148,148"
"2017-02-03 10:11:08.000000";"52,356"
"2017-02-03 10:11:09.000000";"96,463"
"2017-02-03 10:11:44.000000";"63,1579"
"2017-02-03 10:11:46.000000";"72,7273"
"2017-02-03 10:11:47.000000";"79,3651"
"2017-02-03 10:11:48.000000";"81,9672"
"2017-02-03 10:11:49.000000";"99,0099"
"2017-02-03 10:11:50.000000";"143,541"
"2017-02-03 10:11:51.000000";"177,515"
"2017-02-03 10:11:52.000000";"108,893"
"2017-02-03 10:11:54.000000";"158,311"
"2017-02-03 10:11:55.000000";"42,9492"
"2017-02-03 10:11:56.000000";"71,09"
"2017-02-03 10:11:57.000000";"81,9672"
"2017-02-03 10:12:17.000000";"75,4717"
"2017-02-03 10:13:10.000000";"101,18"
"2017-02-03 10:13:11.000000";"135,747"
"2017-02-03 10:13:12.000000";"87,0827"
"2017-02-03 10:13:13.000000";"115,163"
"2017-02-03 10:13:14.000000";"86,0832"
"2017-02-03 10:13:15.000000";"66,9643"
"2017-02-03 10:13:51.000000";"61,7284"
"2017-02-03 10:13:52.000000";"169,972"
"2017-02-03 10:13:53.000000";"142,18"
"2017-02-03 10:13:54.000000";"80,6452"
"2017-02-03 10:13:55.000000";"154,639"
"2017-02-03 10:13:56.000000";"145,631"
"2017-02-03 10:13:58.000000";"145,278"
"2017-02-03 10:13:59.000000";"145,278"
"2017-02-03 10:14:00.000000";"115,385"
"2017-02-03 10:14:01.000000";"85,7143"
"2017-02-03 10:14:02.000000";"98,0392"
"2017-02-03 10:14:03.000000";"80"
"2017-02-03 10:14:04.000000";"80,5369"
"2017-02-03 10:14:05.000000";"113,422"
"2017-02-03 10:14:06.000000";"110,497"
"2017-02-03 10:14:07.000000";"79,7872"
"2017-02-03 10:14:08.000000";"106,952"
"2017-02-03 10:14:09.000000";"76,5306"
"2017-02-03 10:14:10.000000";"81,3008"
"2017-02-03 10:14:11.000000";"86,0832"
"2017-02-03 10:14:12.000000";"132,743"
"2017-02-03 10:14:13.000000";"149,626"
"2017-02-03 10:14:16.000000";"149,254"
"2017-02-03 10:15:23.000000";"139,211"
"2017-02-03 10:15:32.000000";"63,8298"
"2017-02-03 10:15:33.000000";"50,2092"
"2017-02-03 10:15:34.000000";"66,5188"
"2017-02-03 10:15:46.000000";"139,535"
"2017-02-03 10:15:54.000000";"113,852"
"2017-02-03 10:16:18.000000";"101,01"
"2017-02-03 10:16:19.000000";"154,242"
"2017-02-03 10:16:45.000000";"98,0392"
"2017-02-03 10:16:46.000000";"61,7284"
"2017-02-03 10:16:47.000000";"98,8468"
"2017-02-03 10:16:48.000000";"44,1176"
"2017-02-03 10:16:49.000000";"133,929"
"2017-02-03 10:16:50.000000";"59,7015"
"2017-02-03 10:16:51.000000";"121,457"
"2017-02-03 10:16:59.000000";"119,284"
"2017-02-03 10:17:00.000000";"159,574"
"2017-02-03 10:17:04.000000";"166,205"
"2017-02-03 10:17:27.000000";"73,4394"
"2017-02-03 10:17:28.000000";"173,41"
"2017-02-03 10:17:29.000000";"98,3607"
"2017-02-03 10:17:38.000000";"87,2093"
"2017-02-03 10:17:39.000000";"71,7703"
"2017-02-03 10:19:21.000000";"66,8896"
"2017-02-03 10:19:22.000000";"100"
"2017-02-03 10:19:24.000000";"100"
"2017-02-03 10:19:25.000000";"100"
"2017-02-03 10:19:26.000000";"76,6283"
"2017-02-03 10:19:27.000000";"73,9827"
"2017-02-03 10:19:28.000000";"72,7273"
"2017-02-03 10:19:29.000000";"72,5514"
"2017-02-03 10:19:30.000000";"72,7273"
"2017-02-03 10:19:31.000000";"69,5249"
"2017-02-03 10:20:18.000000";"97,8793"
"2017-02-03 10:20:19.000000";"79,7872"
"2017-02-03 10:20:20.000000";"136,364"
"2017-02-03 10:20:21.000000";"114,068"
"2017-02-03 10:20:35.000000";"152,672"
"2017-02-03 10:21:07.000000";"167,131"
"2017-02-03 10:21:13.000000";"95,2381"
"2017-02-03 10:21:43.000000";"123,967"
"2017-02-03 10:21:44.000000";"44,7761"
"2017-02-03 10:21:45.000000";"92,1659"
"2017-02-03 10:21:46.000000";"72,7273"
"2017-02-03 10:21:47.000000";"103,986"
"2017-02-03 10:22:05.000000";"130,435"
"2017-02-03 10:22:06.000000";"151,899"
"2017-02-03 10:22:07.000000";"61,2245"
"2017-02-03 10:22:08.000000";"108,696"
"2017-02-03 10:22:13.000000";"97,561"
"2017-02-03 10:22:14.000000";"107,527"
"2017-02-03 10:22:15.000000";"160"
"2017-02-03 10:22:16.000000";"90,4977"
"2017-02-03 10:22:17.000000";"43,1655"
"2017-02-03 10:22:18.000000";"76,6283"
"2017-02-03 10:22:19.000000";"73,8916"
"2017-02-03 10:22:20.000000";"74,6269"
"2017-02-03 10:22:21.000000";"72,5514"
"2017-02-03 10:22:22.000000";"120,24"
"2017-02-03 10:22:23.000000";"66,4452"
"2017-02-03 10:22:24.000000";"56,1272"
"2017-02-03 10:22:25.000000";"71,7703"
"2017-02-03 10:22:26.000000";"76,2389"
"2017-02-03 10:22:38.000000";"95,0872"
"2017-02-03 10:22:40.000000";"95,0872"
"2017-02-03 10:22:41.000000";"75,0939"
"2017-02-03 10:22:42.000000";"95,5414"
"2017-02-03 10:22:43.000000";"150"
"2017-02-03 10:22:44.000000";"76,5306"
"2017-02-03 10:22:46.000000";"76,0456"
"2017-02-03 10:22:47.000000";"74,2574"
"2017-02-03 10:22:48.000000";"75,2823"
"2017-02-03 10:22:49.000000";"84,6262"
"2017-02-03 10:22:50.000000";"65,7895"
"2017-02-03 10:22:52.000000";"73,2601"
"2017-02-03 10:22:53.000000";"74,9064"
"2017-02-03 10:22:55.000000";"110,497"
"2017-02-03 10:22:57.000000";"110,092"
"2017-02-03 10:22:58.000000";"100,503"
"2017-02-03 10:22:59.000000";"120,24"
"2017-02-03 10:23:00.000000";"45,0789"
"2017-02-03 10:23:01.000000";"64,9351"
"2017-02-03 10:23:02.000000";"64,0341"
"2017-02-03 10:23:03.000000";"173,41"
"2017-02-03 10:23:04.000000";"130,719"
"2017-02-03 10:23:35.000000";"72,9927"
"2017-02-03 10:23:36.000000";"75"
"2017-02-03 10:23:38.000000";"75"
"2017-02-03 10:23:39.000000";"72,7273"
"2017-02-03 10:23:40.000000";"74,6269"
"2017-02-03 10:23:41.000000";"69,9301"
"2017-02-03 10:23:42.000000";"79,7872"
"2017-02-03 10:23:43.000000";"164,835"
"2017-02-03 10:23:49.000000";"96"
"2017-02-03 10:23:52.000000";"96"
"2017-02-03 10:23:53.000000";"147,059"
"2017-02-03 10:23:54.000000";"167,131"
"2017-02-03 10:24:17.000000";"147,059"
"2017-02-03 10:24:18.000000";"51,4139"
"2017-02-03 10:24:19.000000";"106,383"
"2017-02-03 10:24:20.000000";"93,8967"
"2017-02-03 10:24:21.000000";"53,86"
"2017-02-03 10:24:22.000000";"108,499"
"2017-02-03 10:24:23.000000";"73,5294"
"2017-02-03 10:24:24.000000";"99,0099"
"2017-02-03 10:24:25.000000";"76,4331"
"2017-02-03 10:24:26.000000";"153,061"
"2017-02-03 10:24:27.000000";"143,541"
"2017-02-03 10:24:28.000000";"151,899"
"2017-02-03 10:24:29.000000";"66,0793"
"2017-02-03 10:24:30.000000";"44,6097"
"2017-02-03 10:24:32.000000";"44,0205"
"2017-02-03 10:24:33.000000";"44,0205"
"2017-02-03 10:24:35.000000";"44,0205"
"2017-02-03 10:24:36.000000";"74,7198"
"2017-02-03 10:24:37.000000";"76,2389"
"2017-02-03 10:24:38.000000";"74,813"
"2017-02-03 10:24:39.000000";"72,9927"
"2017-02-03 10:24:40.000000";"74,813"
"2017-02-03 10:24:41.000000";"72,3764"
