"ts";"lat";"lon";"alt";"hdg";"spd";"LOD"
"2017-02-03 09:51:12.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:14.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:16.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:18.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:20.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:22.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:24.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:26.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:28.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:30.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:32.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:34.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:36.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:38.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:40.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:42.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:44.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:46.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:47.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:49.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:51.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:53.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:55.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:57.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:51:59.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:01.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:03.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:05.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:07.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:09.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:11.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:13.000000";"37.852";"-8.79023";"28";"287";"0";"0"
"2017-02-03 09:52:20.000000";"37.852";"-8.7902";"32";"132";"8.2";"0"
"2017-02-03 09:52:22.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:24.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:26.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:28.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:30.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:32.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:34.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:35.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:37.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:39.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:41.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:43.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:45.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:47.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:49.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:51.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:53.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:55.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:57.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:52:59.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:01.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:03.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:05.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:07.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:09.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:11.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:13.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:14.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:16.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:18.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:20.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:22.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:24.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:26.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:28.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:30.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:32.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:34.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:36.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:38.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:40.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:42.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:44.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:46.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:48.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:50.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:52.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:53.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:53:55.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:03.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:05.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:07.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:08.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:10.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:12.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:14.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:16.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:18.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:20.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:22.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:24.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:26.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:28.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:30.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:32.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:34.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:36.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:38.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:40.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:41.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:43.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:45.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:47.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:49.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:51.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:53.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:55.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:57.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:54:59.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:01.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:03.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:05.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:07.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:09.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:11.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:13.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:15.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:17.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:18.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:20.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:22.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:24.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:26.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:28.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:30.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:32.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:34.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:36.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:38.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:45.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:47.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:49.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:51.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:53.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:55.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:57.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:55:59.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:01.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:03.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:05.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:07.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:09.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:11.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:13.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:15.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:16.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:18.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:20.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:22.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:24.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:26.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:28.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:30.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:32.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:34.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:36.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:38.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:40.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:42.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:44.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:46.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:48.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:50.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:52.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:54.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:55.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:57.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:56:59.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:01.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:03.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:05.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:07.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:09.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:11.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:13.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:15.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:17.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:19.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:21.000000";"37.852";"-8.79018";"33";"147";"0";"0"
"2017-02-03 09:57:28.000000";"37.852";"-8.79018";"30";"147";"0";"0"
"2017-02-03 09:57:30.000000";"37.852";"-8.79019";"31";"117";"3.8";"0"
"2017-02-03 09:57:32.000000";"37.852";"-8.79018";"31";"117";"0";"0"
"2017-02-03 09:57:34.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:36.000000";"37.852";"-8.79017";"32";"117";"0";"1"
"2017-02-03 09:57:38.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:40.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:42.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:44.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:46.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:48.000000";"37.852";"-8.79017";"32";"117";"0";"0"
"2017-02-03 09:57:50.000000";"37.852";"-8.79017";"32";"117";"0";"1"
"2017-02-03 09:57:52.000000";"37.852";"-8.79016";"32";"142";"2.6";"1"
"2017-02-03 09:57:53.000000";"37.852";"-8.79014";"32";"134";"5.4";"0"
"2017-02-03 09:57:55.000000";"37.852";"-8.79012";"32";"138";"6.5";"0"
"2017-02-03 09:57:57.000000";"37.8519";"-8.79008";"32";"139";"9.1";"0"
"2017-02-03 09:57:59.000000";"37.8519";"-8.79003";"32";"143";"8";"0"
"2017-02-03 09:58:01.000000";"37.8519";"-8.78999";"32";"147";"6.5";"0"
"2017-02-03 09:58:03.000000";"37.8518";"-8.78998";"31";"147";"4";"0"
"2017-02-03 09:58:05.000000";"37.8518";"-8.78996";"31";"149";"9.6";"0"
"2017-02-03 09:58:07.000000";"37.8518";"-8.78993";"31";"155";"12.7";"0"
"2017-02-03 09:58:09.000000";"37.8517";"-8.78989";"31";"162";"12.7";"0"
"2017-02-03 09:58:11.000000";"37.8516";"-8.78985";"31";"155";"15.2";"0"
"2017-02-03 09:58:13.000000";"37.8516";"-8.7898";"32";"147";"16.6";"1"
"2017-02-03 09:58:15.000000";"37.8515";"-8.78973";"33";"113";"12.6";"0"
"2017-02-03 09:58:17.000000";"37.8515";"-8.78965";"33";"72";"12.1";"0"
"2017-02-03 09:58:19.000000";"37.8515";"-8.78959";"33";"55";"12.9";"0"
"2017-02-03 09:58:21.000000";"37.8516";"-8.78952";"34";"58";"14.6";"0"
"2017-02-03 09:58:22.000000";"37.8516";"-8.78944";"34";"57";"13.9";"0"
"2017-02-03 09:58:24.000000";"37.8517";"-8.78937";"35";"56";"13.6";"1"
"2017-02-03 09:58:26.000000";"37.8517";"-8.7893";"36";"59";"13.3";"0"
"2017-02-03 09:58:28.000000";"37.8517";"-8.78926";"36";"58";"13.9";"0"
"2017-02-03 09:58:30.000000";"37.8517";"-8.78919";"37";"59";"16.4";"0"
"2017-02-03 09:58:32.000000";"37.8518";"-8.78911";"38";"61";"17.1";"0"
"2017-02-03 09:58:34.000000";"37.8518";"-8.78903";"39";"58";"15.6";"0"
"2017-02-03 09:58:36.000000";"37.8519";"-8.78895";"40";"59";"14.7";"0"
"2017-02-03 09:58:38.000000";"37.8519";"-8.78886";"40";"56";"15.5";"0"
"2017-02-03 09:58:40.000000";"37.852";"-8.78878";"40";"61";"16.7";"0"
"2017-02-03 09:58:42.000000";"37.852";"-8.78868";"41";"65";"16.4";"0"
"2017-02-03 09:58:44.000000";"37.852";"-8.78859";"42";"57";"14.1";"0"
"2017-02-03 09:58:46.000000";"37.8521";"-8.78853";"42";"52";"11.4";"1"
"2017-02-03 09:58:48.000000";"37.8521";"-8.78847";"43";"48";"12.5";"1"
"2017-02-03 09:58:50.000000";"37.8521";"-8.78843";"43";"30";"12";"0"
"2017-02-03 09:58:52.000000";"37.8522";"-8.78839";"43";"42";"12.1";"1"
"2017-02-03 09:58:54.000000";"37.8523";"-8.78832";"43";"52";"17";"1"
"2017-02-03 09:58:56.000000";"37.8523";"-8.78824";"43";"52";"16.4";"0"
"2017-02-03 09:58:57.000000";"37.8523";"-8.7882";"43";"52";"17.2";"0"
"2017-02-03 09:58:59.000000";"37.8524";"-8.78811";"42";"40";"22";"1"
"2017-02-03 09:59:07.000000";"37.8528";"-8.78801";"41";"353";"21.9";"0"
"2017-02-03 09:59:09.000000";"37.8529";"-8.78803";"42";"346";"20.3";"0"
"2017-02-03 09:59:11.000000";"37.853";"-8.78807";"42";"343";"17.9";"1"
"2017-02-03 09:59:13.000000";"37.8531";"-8.78811";"41";"344";"16.4";"0"
"2017-02-03 09:59:15.000000";"37.8532";"-8.78814";"43";"333";"10.5";"0"
"2017-02-03 09:59:17.000000";"37.8532";"-8.78817";"43";"342";"4.9";"1"
"2017-02-03 09:59:18.000000";"37.8532";"-8.78817";"44";"342";"0.2";"0"
"2017-02-03 09:59:20.000000";"37.8532";"-8.78816";"45";"35";"7.2";"1"
"2017-02-03 09:59:22.000000";"37.8533";"-8.78812";"44";"45";"11.8";"1"
"2017-02-03 09:59:24.000000";"37.8533";"-8.78808";"44";"59";"13.6";"1"
"2017-02-03 09:59:26.000000";"37.8533";"-8.78799";"43";"68";"17.1";"1"
"2017-02-03 09:59:28.000000";"37.8534";"-8.78788";"43";"69";"19.9";"1"
"2017-02-03 09:59:30.000000";"37.8534";"-8.78773";"44";"73";"27.9";"1"
"2017-02-03 09:59:32.000000";"37.8535";"-8.78756";"44";"76";"26";"1"
"2017-02-03 09:59:34.000000";"37.8535";"-8.78739";"44";"80";"29.5";"1"
"2017-02-03 09:59:36.000000";"37.8535";"-8.78718";"44";"81";"36.5";"0"
"2017-02-03 09:59:38.000000";"37.8536";"-8.78693";"44";"80";"41.3";"1"
"2017-02-03 09:59:40.000000";"37.8536";"-8.78668";"44";"79";"40.2";"1"
"2017-02-03 09:59:42.000000";"37.8536";"-8.78641";"44";"80";"43";"1"
"2017-02-03 09:59:44.000000";"37.8537";"-8.78613";"45";"81";"46.4";"1"
"2017-02-03 09:59:46.000000";"37.8537";"-8.78582";"45";"82";"49.9";"1"
"2017-02-03 09:59:48.000000";"37.8538";"-8.7855";"45";"81";"51.2";"1"
"2017-02-03 09:59:50.000000";"37.8538";"-8.78517";"46";"81";"52.4";"0"
"2017-02-03 09:59:52.000000";"37.8538";"-8.78484";"46";"81";"52.9";"1"
"2017-02-03 09:59:54.000000";"37.8539";"-8.7845";"46";"81";"53";"1"
"2017-02-03 09:59:56.000000";"37.8539";"-8.78417";"47";"81";"52.5";"1"
"2017-02-03 09:59:57.000000";"37.8539";"-8.78401";"48";"81";"53";"1"
"2017-02-03 09:59:59.000000";"37.854";"-8.78366";"48";"82";"54.7";"1"
"2017-02-03 10:00:01.000000";"37.854";"-8.78332";"48";"82";"56.8";"1"
"2017-02-03 10:00:03.000000";"37.8541";"-8.78295";"48";"81";"59.2";"1"
"2017-02-03 10:00:05.000000";"37.8541";"-8.78258";"49";"81";"60.1";"0"
"2017-02-03 10:00:07.000000";"37.8542";"-8.7822";"49";"80";"60.9";"0"
"2017-02-03 10:00:09.000000";"37.8542";"-8.78181";"50";"81";"64";"1"
"2017-02-03 10:00:11.000000";"37.8543";"-8.78139";"51";"81";"66.1";"1"
"2017-02-03 10:00:13.000000";"37.8543";"-8.78098";"51";"81";"65.6";"1"
"2017-02-03 10:00:15.000000";"37.8544";"-8.78057";"52";"81";"65.2";"1"
"2017-02-03 10:00:17.000000";"37.8544";"-8.78016";"52";"81";"65.3";"1"
"2017-02-03 10:00:19.000000";"37.8544";"-8.77973";"53";"81";"66.3";"1"
"2017-02-03 10:00:20.000000";"37.8545";"-8.77931";"54";"81";"68.7";"1"
"2017-02-03 10:00:22.000000";"37.8545";"-8.77887";"54";"81";"68.8";"1"
"2017-02-03 10:00:24.000000";"37.8546";"-8.77844";"55";"81";"68.8";"1"
"2017-02-03 10:00:32.000000";"37.8547";"-8.77702";"58";"88";"63.2";"1"
"2017-02-03 10:00:34.000000";"37.8548";"-8.77663";"60";"82";"62.9";"1"
"2017-02-03 10:00:36.000000";"37.8548";"-8.77625";"61";"80";"60.8";"1"
"2017-02-03 10:00:38.000000";"37.8549";"-8.77586";"62";"78";"60.6";"1"
"2017-02-03 10:00:40.000000";"37.8549";"-8.77547";"62";"81";"64.2";"1"
"2017-02-03 10:00:42.000000";"37.855";"-8.77506";"62";"82";"65.2";"1"
"2017-02-03 10:00:44.000000";"37.855";"-8.77464";"64";"78";"66.1";"0"
"2017-02-03 10:00:46.000000";"37.8551";"-8.77422";"65";"79";"65.8";"0"
"2017-02-03 10:00:48.000000";"37.8551";"-8.77381";"65";"79";"65.8";"0"
"2017-02-03 10:00:50.000000";"37.8552";"-8.7734";"65";"81";"66";"1"
"2017-02-03 10:00:51.000000";"37.8553";"-8.77299";"66";"81";"64.4";"1"
"2017-02-03 10:00:53.000000";"37.8553";"-8.7726";"66";"82";"63.4";"1"
"2017-02-03 10:00:55.000000";"37.8553";"-8.7722";"66";"82";"63.9";"1"
"2017-02-03 10:00:57.000000";"37.8554";"-8.77201";"66";"82";"63.2";"1"
"2017-02-03 10:00:59.000000";"37.8554";"-8.77162";"66";"81";"62.1";"1"
"2017-02-03 10:01:01.000000";"37.8555";"-8.77123";"66";"82";"61.8";"1"
"2017-02-03 10:01:03.000000";"37.8555";"-8.77085";"67";"78";"60.2";"1"
"2017-02-03 10:01:05.000000";"37.8556";"-8.77049";"66";"71";"60.8";"1"
"2017-02-03 10:01:07.000000";"37.8557";"-8.77013";"66";"67";"63";"1"
"2017-02-03 10:01:09.000000";"37.8558";"-8.76975";"66";"67";"65";"1"
"2017-02-03 10:01:11.000000";"37.8559";"-8.76937";"66";"66";"65";"1"
"2017-02-03 10:01:13.000000";"37.8561";"-8.76898";"67";"66";"67";"1"
"2017-02-03 10:01:15.000000";"37.8562";"-8.76859";"67";"67";"67.1";"1"
"2017-02-03 10:01:17.000000";"37.8563";"-8.7682";"68";"67";"68.9";"1"
"2017-02-03 10:01:19.000000";"37.8564";"-8.76779";"68";"67";"69.6";"0"
"2017-02-03 10:01:21.000000";"37.8566";"-8.76738";"68";"67";"70.3";"0"
"2017-02-03 10:01:23.000000";"37.8567";"-8.76697";"69";"67";"70.3";"0"
"2017-02-03 10:01:25.000000";"37.8568";"-8.76657";"69";"67";"67.3";"0"
"2017-02-03 10:01:27.000000";"37.857";"-8.76619";"70";"68";"64.3";"0"
"2017-02-03 10:01:28.000000";"37.857";"-8.766";"70";"67";"63.2";"0"
"2017-02-03 10:01:36.000000";"37.8574";"-8.76481";"68";"76";"32.7";"0"
"2017-02-03 10:01:38.000000";"37.8574";"-8.76462";"69";"101";"29.1";"0"
"2017-02-03 10:01:40.000000";"37.8574";"-8.76445";"70";"112";"28.5";"0"
"2017-02-03 10:01:41.000000";"37.8573";"-8.76431";"69";"120";"29.2";"0"
"2017-02-03 10:01:43.000000";"37.8572";"-8.7642";"68";"157";"32.6";"0"
"2017-02-03 10:01:45.000000";"37.857";"-8.7641";"68";"154";"41.8";"1"
"2017-02-03 10:01:47.000000";"37.8569";"-8.76405";"68";"156";"40.8";"1"
"2017-02-03 10:01:49.000000";"37.8567";"-8.76395";"69";"157";"42.5";"1"
"2017-02-03 10:01:51.000000";"37.8565";"-8.76383";"70";"156";"47.4";"1"
"2017-02-03 10:01:53.000000";"37.8563";"-8.7637";"71";"156";"50.4";"1"
"2017-02-03 10:01:55.000000";"37.856";"-8.76358";"71";"159";"49";"1"
"2017-02-03 10:01:57.000000";"37.8558";"-8.76351";"70";"173";"49.4";"1"
"2017-02-03 10:01:59.000000";"37.8555";"-8.76355";"70";"196";"55.2";"1"
"2017-02-03 10:02:01.000000";"37.8553";"-8.76367";"70";"203";"59";"1"
"2017-02-03 10:02:03.000000";"37.855";"-8.76383";"71";"204";"65.3";"1"
"2017-02-03 10:02:05.000000";"37.8546";"-8.764";"71";"203";"70.4";"1"
"2017-02-03 10:02:07.000000";"37.8543";"-8.76418";"71";"202";"74";"0"
"2017-02-03 10:02:09.000000";"37.854";"-8.76436";"71";"202";"74.5";"1"
"2017-02-03 10:02:11.000000";"37.8536";"-8.76454";"71";"202";"74.6";"0"
"2017-02-03 10:02:13.000000";"37.8533";"-8.76472";"72";"203";"76.7";"0"
"2017-02-03 10:02:15.000000";"37.8529";"-8.76491";"72";"202";"79.1";"0"
"2017-02-03 10:02:17.000000";"37.8525";"-8.76511";"71";"201";"81.3";"0"
"2017-02-03 10:02:19.000000";"37.8522";"-8.7653";"71";"202";"82.6";"0"
