"ts";"lat";"lon";"value"
"2017-02-03 10:10:47.000000";"37.7746";"-8.78336";"68.4682"
"2017-02-03 10:10:49.000000";"37.7743";"-8.78317";"67.7432"
"2017-02-03 10:10:51.000000";"37.774";"-8.78297";"67.0181"
"2017-02-03 10:10:52.000000";"37.7736";"-8.78277";"66.6556"
"2017-02-03 10:10:54.000000";"37.7735";"-8.78267";"65.9306"
"2017-02-03 10:11:02.000000";"37.772";"-8.78178";"63.0303"
"2017-02-03 10:11:04.000000";"37.7716";"-8.78155";"62.3053"
"2017-02-03 10:11:05.000000";"37.7713";"-8.78134";"59.23"
"2017-02-03 10:11:07.000000";"37.771";"-8.78115";"148.148"
"2017-02-03 10:11:09.000000";"37.7707";"-8.78098";"96.463"
"2017-02-03 10:11:11.000000";"37.7705";"-8.78091";"94.5599"
"2017-02-03 10:11:13.000000";"37.7702";"-8.78081";"92.6567"
"2017-02-03 10:11:15.000000";"37.7699";"-8.78077";"90.7536"
"2017-02-03 10:11:17.000000";"37.7695";"-8.78077";"88.8504"
"2017-02-03 10:11:19.000000";"37.7692";"-8.78078";"86.9473"
"2017-02-03 10:11:21.000000";"37.7689";"-8.78081";"85.0441"
"2017-02-03 10:11:23.000000";"37.7685";"-8.78084";"83.141"
"2017-02-03 10:11:25.000000";"37.7681";"-8.78086";"81.2378"
"2017-02-03 10:11:27.000000";"37.7678";"-8.78088";"79.3347"
"2017-02-03 10:11:29.000000";"37.7674";"-8.78091";"77.4315"
"2017-02-03 10:11:31.000000";"37.7671";"-8.7809";"75.5284"
"2017-02-03 10:11:33.000000";"37.7668";"-8.78083";"73.6252"
"2017-02-03 10:11:35.000000";"37.7665";"-8.78069";"71.7221"
"2017-02-03 10:11:37.000000";"37.7662";"-8.78048";"69.8189"
"2017-02-03 10:11:39.000000";"37.766";"-8.78021";"67.9158"
"2017-02-03 10:11:41.000000";"37.7658";"-8.7799";"66.0126"
"2017-02-03 10:11:43.000000";"37.7656";"-8.77956";"64.1095"
"2017-02-03 10:11:44.000000";"37.7654";"-8.77919";"63.1579"
"2017-02-03 10:11:46.000000";"37.7652";"-8.77882";"72.7273"
"2017-02-03 10:11:48.000000";"37.765";"-8.77845";"81.9672"
"2017-02-03 10:11:50.000000";"37.7649";"-8.77826";"143.541"
"2017-02-03 10:11:52.000000";"37.7647";"-8.77791";"108.893"
"2017-02-03 10:11:54.000000";"37.7645";"-8.77759";"158.311"
"2017-02-03 10:11:56.000000";"37.7643";"-8.77728";"71.09"
"2017-02-03 10:11:58.000000";"37.7641";"-8.77697";"81.6424"
"2017-02-03 10:12:00.000000";"37.7638";"-8.77666";"80.9929"
"2017-02-03 10:12:02.000000";"37.7635";"-8.77636";"80.3433"
"2017-02-03 10:12:04.000000";"37.7633";"-8.77602";"79.6938"
"2017-02-03 10:12:06.000000";"37.763";"-8.77569";"79.0442"
"2017-02-03 10:12:08.000000";"37.7627";"-8.77535";"78.3947"
"2017-02-03 10:12:10.000000";"37.7624";"-8.775";"77.7451"
"2017-02-03 10:12:11.000000";"37.7621";"-8.77464";"77.4203"
"2017-02-03 10:12:13.000000";"37.7618";"-8.77429";"76.7708"
"2017-02-03 10:12:15.000000";"37.7616";"-8.77394";"76.1212"
"2017-02-03 10:12:23.000000";"37.7605";"-8.77267";"78.3821"
"2017-02-03 10:12:25.000000";"37.7602";"-8.77229";"79.3523"
"2017-02-03 10:12:26.000000";"37.7599";"-8.77192";"79.8373"
"2017-02-03 10:12:28.000000";"37.7597";"-8.77157";"80.8075"
"2017-02-03 10:12:30.000000";"37.7594";"-8.77118";"81.7776"
"2017-02-03 10:12:32.000000";"37.7592";"-8.77079";"82.7478"
"2017-02-03 10:12:34.000000";"37.759";"-8.77058";"83.7179"
"2017-02-03 10:12:36.000000";"37.7588";"-8.77013";"84.688"
"2017-02-03 10:12:38.000000";"37.7586";"-8.76969";"85.6582"
"2017-02-03 10:12:40.000000";"37.7584";"-8.76924";"86.6283"
"2017-02-03 10:12:42.000000";"37.7582";"-8.76881";"87.5985"
"2017-02-03 10:12:44.000000";"37.758";"-8.76838";"88.5686"
"2017-02-03 10:12:46.000000";"37.7578";"-8.76796";"89.5387"
"2017-02-03 10:12:48.000000";"37.7575";"-8.76757";"90.5089"
"2017-02-03 10:12:50.000000";"37.7572";"-8.76721";"91.479"
"2017-02-03 10:12:52.000000";"37.7569";"-8.76684";"92.4492"
"2017-02-03 10:12:54.000000";"37.7566";"-8.76648";"93.4193"
"2017-02-03 10:12:56.000000";"37.7563";"-8.76611";"94.3895"
"2017-02-03 10:12:57.000000";"37.756";"-8.76574";"94.8745"
"2017-02-03 10:12:59.000000";"37.7556";"-8.76537";"95.8447"
"2017-02-03 10:13:01.000000";"37.7553";"-8.76501";"96.8148"
"2017-02-03 10:13:03.000000";"37.7552";"-8.76482";"97.7849"
"2017-02-03 10:13:05.000000";"37.7549";"-8.76447";"98.7551"
"2017-02-03 10:13:07.000000";"37.7546";"-8.7641";"99.7252"
"2017-02-03 10:13:09.000000";"37.7542";"-8.76374";"100.695"
"2017-02-03 10:13:11.000000";"37.7539";"-8.76337";"135.747"
"2017-02-03 10:13:13.000000";"37.7536";"-8.763";"115.163"
"2017-02-03 10:13:15.000000";"37.7533";"-8.76261";"66.9643"
"2017-02-03 10:13:17.000000";"37.753";"-8.76227";"66.6734"
"2017-02-03 10:13:19.000000";"37.7527";"-8.76193";"66.3825"
"2017-02-03 10:13:21.000000";"37.7525";"-8.76159";"66.0916"
"2017-02-03 10:13:23.000000";"37.7523";"-8.76121";"65.8008"
"2017-02-03 10:13:25.000000";"37.7522";"-8.76078";"65.5099"
"2017-02-03 10:13:27.000000";"37.7522";"-8.76031";"65.219"
"2017-02-03 10:13:29.000000";"37.7521";"-8.75982";"64.9281"
"2017-02-03 10:13:31.000000";"37.752";"-8.75933";"64.6372"
"2017-02-03 10:13:39.000000";"37.7517";"-8.75745";"63.4737"
"2017-02-03 10:13:41.000000";"37.7516";"-8.75713";"63.1828"
"2017-02-03 10:13:43.000000";"37.7514";"-8.75696";"62.8919"
"2017-02-03 10:13:45.000000";"37.7513";"-8.7569";"62.601"
"2017-02-03 10:13:47.000000";"37.7512";"-8.75693";"62.3102"
"2017-02-03 10:13:49.000000";"37.751";"-8.75706";"62.0193"
"2017-02-03 10:13:51.000000";"37.7509";"-8.75724";"61.7284"
"2017-02-03 10:13:53.000000";"37.7508";"-8.75743";"142.18"
"2017-02-03 10:13:54.000000";"37.7506";"-8.75761";"80.6452"
"2017-02-03 10:13:56.000000";"37.7505";"-8.75779";"145.631"
"2017-02-03 10:13:58.000000";"37.7504";"-8.75789";"145.278"
"2017-02-03 10:14:00.000000";"37.7502";"-8.75811";"115.385"
"2017-02-03 10:14:02.000000";"37.7499";"-8.75834";"98.0392"
"2017-02-03 10:14:04.000000";"37.7497";"-8.75857";"80.5369"
"2017-02-03 10:14:06.000000";"37.7495";"-8.75881";"110.497"
"2017-02-03 10:14:08.000000";"37.7492";"-8.75906";"106.952"
"2017-02-03 10:14:10.000000";"37.749";"-8.75928";"81.3008"
"2017-02-03 10:14:11.000000";"37.7487";"-8.75952";"86.0832"
"2017-02-03 10:14:13.000000";"37.7484";"-8.75975";"149.626"
"2017-02-03 10:14:15.000000";"37.7481";"-8.75998";"149.378"
"2017-02-03 10:14:17.000000";"37.7478";"-8.76021";"149.104"
"2017-02-03 10:14:19.000000";"37.7477";"-8.76033";"148.804"
"2017-02-03 10:14:21.000000";"37.7474";"-8.76057";"148.504"
"2017-02-03 10:14:23.000000";"37.747";"-8.76082";"148.204"
"2017-02-03 10:14:25.000000";"37.7467";"-8.76108";"147.905"
"2017-02-03 10:14:27.000000";"37.7463";"-8.76134";"147.605"
"2017-02-03 10:14:29.000000";"37.746";"-8.76161";"147.305"
"2017-02-03 10:14:31.000000";"37.7456";"-8.76188";"147.005"
"2017-02-03 10:14:33.000000";"37.7453";"-8.76216";"146.706"
"2017-02-03 10:14:35.000000";"37.7449";"-8.76243";"146.406"
"2017-02-03 10:14:36.000000";"37.7445";"-8.76271";"146.256"
"2017-02-03 10:14:44.000000";"37.7433";"-8.76366";"145.057"
"2017-02-03 10:14:46.000000";"37.7429";"-8.76392";"144.757"
"2017-02-03 10:14:48.000000";"37.7426";"-8.76418";"144.457"
"2017-02-03 10:14:49.000000";"37.7422";"-8.76443";"144.307"
"2017-02-03 10:14:51.000000";"37.7419";"-8.76469";"144.008"
"2017-02-03 10:14:53.000000";"37.7416";"-8.76494";"143.708"
"2017-02-03 10:14:55.000000";"37.7413";"-8.76517";"143.408"
"2017-02-03 10:14:57.000000";"37.7411";"-8.76528";"143.108"
"2017-02-03 10:14:59.000000";"37.7408";"-8.76549";"142.808"
"2017-02-03 10:15:01.000000";"37.7406";"-8.76567";"142.509"
"2017-02-03 10:15:03.000000";"37.7404";"-8.76582";"142.209"
"2017-02-03 10:15:05.000000";"37.7402";"-8.76589";"141.909"
"2017-02-03 10:15:07.000000";"37.74";"-8.7659";"141.609"
"2017-02-03 10:15:09.000000";"37.7399";"-8.76596";"141.31"
"2017-02-03 10:15:11.000000";"37.7398";"-8.76609";"141.01"
"2017-02-03 10:15:13.000000";"37.7396";"-8.7662";"140.71"
"2017-02-03 10:15:15.000000";"37.7395";"-8.76627";"140.41"
"2017-02-03 10:15:17.000000";"37.7393";"-8.76641";"140.11"
"2017-02-03 10:15:19.000000";"37.7392";"-8.7666";"139.811"
"2017-02-03 10:15:21.000000";"37.7391";"-8.76679";"139.511"
"2017-02-03 10:15:23.000000";"37.7389";"-8.76696";"139.211"
"2017-02-03 10:15:25.000000";"37.7387";"-8.76713";"122.46"
"2017-02-03 10:15:27.000000";"37.7384";"-8.7673";"105.708"
"2017-02-03 10:15:29.000000";"37.7382";"-8.76748";"88.9569"
"2017-02-03 10:15:30.000000";"37.738";"-8.76766";"80.5812"
"2017-02-03 10:15:32.000000";"37.7377";"-8.76784";"63.8298"
"2017-02-03 10:15:34.000000";"37.7375";"-8.76801";"66.5188"
"2017-02-03 10:15:36.000000";"37.7374";"-8.7681";"78.6882"
"2017-02-03 10:15:38.000000";"37.7371";"-8.76827";"90.8575"
"2017-02-03 10:15:40.000000";"37.7369";"-8.76845";"103.027"
"2017-02-03 10:15:42.000000";"37.7366";"-8.76865";"115.196"
"2017-02-03 10:15:44.000000";"37.7363";"-8.76886";"127.366"
"2017-02-03 10:15:46.000000";"37.7361";"-8.76908";"139.535"
"2017-02-03 10:15:48.000000";"37.7358";"-8.76932";"133.114"
"2017-02-03 10:15:50.000000";"37.7355";"-8.76959";"126.693"
"2017-02-03 10:15:52.000000";"37.7353";"-8.76988";"120.273"
"2017-02-03 10:15:54.000000";"37.735";"-8.77017";"113.852"
"2017-02-03 10:15:56.000000";"37.7348";"-8.77045";"112.782"
"2017-02-03 10:15:58.000000";"37.7345";"-8.77069";"111.712"
"2017-02-03 10:16:00.000000";"37.7342";"-8.77089";"110.642"
"2017-02-03 10:16:02.000000";"37.734";"-8.77106";"109.571"
"2017-02-03 10:16:09.000000";"37.7335";"-8.77162";"105.826"
"2017-02-03 10:16:11.000000";"37.7334";"-8.77183";"104.756"
"2017-02-03 10:16:13.000000";"37.7333";"-8.77207";"103.685"
"2017-02-03 10:16:15.000000";"37.7332";"-8.77232";"102.615"
"2017-02-03 10:16:17.000000";"37.7331";"-8.77252";"101.545"
"2017-02-03 10:16:19.000000";"37.7329";"-8.7727";"154.242"
"2017-02-03 10:16:21.000000";"37.7327";"-8.77288";"149.918"
"2017-02-03 10:16:23.000000";"37.7325";"-8.77307";"145.595"
"2017-02-03 10:16:25.000000";"37.7323";"-8.77326";"141.272"
"2017-02-03 10:16:27.000000";"37.7321";"-8.77347";"136.949"
"2017-02-03 10:16:29.000000";"37.7319";"-8.77367";"132.625"
"2017-02-03 10:16:30.000000";"37.7317";"-8.7739";"130.464"
"2017-02-03 10:16:32.000000";"37.7315";"-8.77413";"126.14"
"2017-02-03 10:16:34.000000";"37.7313";"-8.77435";"121.817"
"2017-02-03 10:16:36.000000";"37.7311";"-8.77454";"117.494"
"2017-02-03 10:16:38.000000";"37.731";"-8.77463";"113.171"
"2017-02-03 10:16:40.000000";"37.7309";"-8.77477";"108.847"
"2017-02-03 10:16:42.000000";"37.7308";"-8.7749";"104.524"
"2017-02-03 10:16:44.000000";"37.7308";"-8.77502";"100.201"
"2017-02-03 10:16:46.000000";"37.7307";"-8.77514";"61.7284"
"2017-02-03 10:16:47.000000";"37.7307";"-8.77522";"98.8468"
"2017-02-03 10:16:49.000000";"37.7307";"-8.77529";"133.929"
"2017-02-03 10:16:51.000000";"37.7308";"-8.77535";"121.457"
"2017-02-03 10:16:53.000000";"37.7308";"-8.77537";"120.914"
"2017-02-03 10:16:55.000000";"37.7309";"-8.7754";"120.371"
"2017-02-03 10:16:57.000000";"37.731";"-8.77545";"119.828"
"2017-02-03 10:16:59.000000";"37.7311";"-8.77553";"119.284"
"2017-02-03 10:17:01.000000";"37.7312";"-8.7756";"161.232"
"2017-02-03 10:17:03.000000";"37.7313";"-8.77569";"164.547"
"2017-02-03 10:17:05.000000";"37.7314";"-8.77581";"162.172"
"2017-02-03 10:17:07.000000";"37.7316";"-8.77593";"154.105"
"2017-02-03 10:17:09.000000";"37.7318";"-8.77606";"146.039"
"2017-02-03 10:17:11.000000";"37.732";"-8.77619";"137.972"
"2017-02-03 10:17:13.000000";"37.7322";"-8.77635";"129.905"
"2017-02-03 10:17:15.000000";"37.7324";"-8.77652";"121.839"
"2017-02-03 10:17:17.000000";"37.7327";"-8.77671";"113.772"
"2017-02-03 10:17:19.000000";"37.7329";"-8.7769";"105.706"
"2017-02-03 10:17:21.000000";"37.7332";"-8.77708";"97.6391"
"2017-02-03 10:17:23.000000";"37.7334";"-8.77725";"89.5726"
"2017-02-03 10:17:25.000000";"37.7336";"-8.77738";"81.506"
"2017-02-03 10:17:26.000000";"37.7337";"-8.77745";"77.4727"
"2017-02-03 10:17:28.000000";"37.7337";"-8.7775";"173.41"
"2017-02-03 10:17:30.000000";"37.7337";"-8.77754";"97.1216"
"2017-02-03 10:17:32.000000";"37.7337";"-8.77756";"94.6435"
"2017-02-03 10:17:34.000000";"37.7337";"-8.77762";"92.1655"
"2017-02-03 10:17:42.000000";"37.7333";"-8.77808";"71.6268"
"2017-02-03 10:17:44.000000";"37.7331";"-8.77827";"71.5311"
"2017-02-03 10:17:46.000000";"37.7329";"-8.77848";"71.4354"
"2017-02-03 10:17:48.000000";"37.7327";"-8.7787";"71.3397"
"2017-02-03 10:17:50.000000";"37.7325";"-8.77892";"71.244"
"2017-02-03 10:17:52.000000";"37.7323";"-8.77911";"71.1483"
"2017-02-03 10:17:54.000000";"37.7321";"-8.77929";"71.0526"
"2017-02-03 10:17:56.000000";"37.7319";"-8.77945";"70.9569"
"2017-02-03 10:17:57.000000";"37.7317";"-8.77959";"70.909"
"2017-02-03 10:17:59.000000";"37.7315";"-8.77971";"70.8133"
"2017-02-03 10:18:01.000000";"37.7313";"-8.77986";"70.7176"
"2017-02-03 10:18:03.000000";"37.7312";"-8.78004";"70.6219"
"2017-02-03 10:18:05.000000";"37.7311";"-8.78013";"70.5262"
"2017-02-03 10:18:07.000000";"37.7309";"-8.78029";"70.4305"
"2017-02-03 10:18:09.000000";"37.7307";"-8.7804";"70.3348"
"2017-02-03 10:18:11.000000";"37.7305";"-8.78046";"70.2391"
"2017-02-03 10:18:13.000000";"37.7304";"-8.78046";"70.1434"
"2017-02-03 10:18:15.000000";"37.7303";"-8.78041";"70.0477"
"2017-02-03 10:18:17.000000";"37.7302";"-8.78039";"69.952"
"2017-02-03 10:18:19.000000";"37.7302";"-8.78039";"69.8563"
"2017-02-03 10:18:21.000000";"37.7301";"-8.78045";"69.7606"
"2017-02-03 10:18:23.000000";"37.7301";"-8.78055";"69.6649"
"2017-02-03 10:18:25.000000";"37.7301";"-8.78068";"69.5692"
"2017-02-03 10:18:27.000000";"37.7301";"-8.78084";"69.4735"
"2017-02-03 10:18:29.000000";"37.73";"-8.781";"69.3778"
"2017-02-03 10:18:31.000000";"37.73";"-8.78113";"69.2821"
"2017-02-03 10:18:33.000000";"37.73";"-8.78121";"69.1864"
"2017-02-03 10:18:35.000000";"37.73";"-8.78125";"69.0907"
"2017-02-03 10:18:36.000000";"37.73";"-8.78126";"69.0429"
"2017-02-03 10:18:38.000000";"37.73";"-8.78127";"68.9472"
"2017-02-03 10:18:40.000000";"37.73";"-8.78127";"68.8515"
"2017-02-03 10:18:42.000000";"37.73";"-8.78127";"68.7558"
"2017-02-03 10:18:44.000000";"37.73";"-8.78127";"68.6601"
"2017-02-03 10:18:51.000000";"37.73";"-8.78132";"68.3251"
"2017-02-03 10:18:53.000000";"37.73";"-8.78133";"68.2294"
"2017-02-03 10:18:55.000000";"37.73";"-8.78133";"68.1337"
"2017-02-03 10:18:57.000000";"37.73";"-8.78133";"68.038"
"2017-02-03 10:18:59.000000";"37.73";"-8.78133";"67.9423"
"2017-02-03 10:19:01.000000";"37.73";"-8.78133";"67.8466"
"2017-02-03 10:19:03.000000";"37.73";"-8.78133";"67.7509"
"2017-02-03 10:19:05.000000";"37.7299";"-8.78135";"67.6552"
"2017-02-03 10:19:07.000000";"37.7299";"-8.78135";"67.5595"
"2017-02-03 10:19:09.000000";"37.7299";"-8.78135";"67.4638"
"2017-02-03 10:19:11.000000";"37.7299";"-8.78135";"67.3681"
"2017-02-03 10:19:13.000000";"37.7299";"-8.78135";"67.2724"
"2017-02-03 10:19:15.000000";"37.7299";"-8.78135";"67.1767"
"2017-02-03 10:19:17.000000";"37.7299";"-8.78135";"67.081"
"2017-02-03 10:19:19.000000";"37.7299";"-8.78135";"66.9853"
"2017-02-03 10:19:21.000000";"37.7299";"-8.78135";"66.8896"
"2017-02-03 10:19:23.000000";"37.7299";"-8.78135";"100"
"2017-02-03 10:19:25.000000";"37.7299";"-8.78135";"100"
"2017-02-03 10:19:27.000000";"37.7299";"-8.78135";"73.9827"
"2017-02-03 10:19:29.000000";"37.7299";"-8.78135";"72.5514"
"2017-02-03 10:19:31.000000";"37.7299";"-8.78135";"69.5249"
"2017-02-03 10:19:32.000000";"37.7299";"-8.78135";"70.1282"
"2017-02-03 10:19:34.000000";"37.7299";"-8.78135";"71.3348"
"2017-02-03 10:19:36.000000";"37.7299";"-8.78135";"72.5413"
"2017-02-03 10:19:38.000000";"37.7299";"-8.78135";"73.7479"
"2017-02-03 10:19:40.000000";"37.7299";"-8.78135";"74.9545"
"2017-02-03 10:19:42.000000";"37.7299";"-8.78135";"76.161"
"2017-02-03 10:19:44.000000";"37.7299";"-8.78135";"77.3676"
"2017-02-03 10:19:46.000000";"37.7299";"-8.78135";"78.5742"
"2017-02-03 10:19:48.000000";"37.7299";"-8.78135";"79.7807"
"2017-02-03 10:19:50.000000";"37.7299";"-8.78135";"80.9873"
"2017-02-03 10:19:52.000000";"37.7299";"-8.78135";"82.1939"
"2017-02-03 10:19:54.000000";"37.7299";"-8.78135";"83.4005"
"2017-02-03 10:19:56.000000";"37.7299";"-8.78135";"84.607"
"2017-02-03 10:19:58.000000";"37.7299";"-8.78135";"85.8136"
"2017-02-03 10:20:00.000000";"37.7299";"-8.78135";"87.0202"
"2017-02-03 10:20:01.000000";"37.7299";"-8.78135";"87.6234"
"2017-02-03 10:20:03.000000";"37.7299";"-8.78135";"88.83"
"2017-02-03 10:20:05.000000";"37.7299";"-8.78135";"90.0366"
"2017-02-03 10:20:07.000000";"37.7299";"-8.78135";"91.2432"
"2017-02-03 10:20:09.000000";"37.7299";"-8.78135";"92.4497"
"2017-02-03 10:20:11.000000";"37.7299";"-8.78135";"93.6563"
"2017-02-03 10:20:13.000000";"37.7299";"-8.78135";"94.8629"
"2017-02-03 10:20:15.000000";"37.7299";"-8.78135";"96.0694"
"2017-02-03 10:20:17.000000";"37.7299";"-8.78135";"97.276"
"2017-02-03 10:20:19.000000";"37.7299";"-8.78135";"79.7872"
"2017-02-03 10:20:21.000000";"37.7299";"-8.78135";"114.068"
"2017-02-03 10:20:29.000000";"37.7299";"-8.78135";"136.127"
"2017-02-03 10:20:31.000000";"37.7299";"-8.78135";"141.642"
"2017-02-03 10:20:33.000000";"37.7299";"-8.78135";"147.157"
"2017-02-03 10:20:35.000000";"37.7299";"-8.78136";"152.672"
"2017-02-03 10:20:37.000000";"37.7299";"-8.78143";"153.575"
"2017-02-03 10:20:38.000000";"37.7299";"-8.78156";"154.027"
"2017-02-03 10:20:40.000000";"37.7298";"-8.78169";"154.931"
"2017-02-03 10:20:42.000000";"37.7298";"-8.78185";"155.835"
"2017-02-03 10:20:44.000000";"37.7298";"-8.78193";"156.738"
"2017-02-03 10:20:46.000000";"37.7298";"-8.78211";"157.642"
"2017-02-03 10:20:48.000000";"37.7297";"-8.78226";"158.546"
"2017-02-03 10:20:50.000000";"37.7297";"-8.78234";"159.449"
"2017-02-03 10:20:52.000000";"37.7297";"-8.78236";"160.353"
"2017-02-03 10:20:53.000000";"37.7297";"-8.78237";"160.805"
"2017-02-03 10:20:55.000000";"37.7297";"-8.78237";"161.709"
"2017-02-03 10:20:57.000000";"37.7297";"-8.78239";"162.612"
"2017-02-03 10:20:59.000000";"37.7297";"-8.78239";"163.516"
"2017-02-03 10:21:01.000000";"37.7297";"-8.7824";"164.42"
"2017-02-03 10:21:03.000000";"37.7297";"-8.7824";"165.324"
"2017-02-03 10:21:05.000000";"37.7297";"-8.78242";"166.227"
"2017-02-03 10:21:07.000000";"37.7296";"-8.78245";"167.131"
"2017-02-03 10:21:09.000000";"37.7296";"-8.78243";"143.167"
"2017-02-03 10:21:11.000000";"37.7295";"-8.78238";"119.202"
"2017-02-03 10:21:13.000000";"37.7294";"-8.78232";"95.2381"
"2017-02-03 10:21:15.000000";"37.7293";"-8.78224";"97.1534"
"2017-02-03 10:21:17.000000";"37.7292";"-8.78216";"99.0686"
"2017-02-03 10:21:19.000000";"37.729";"-8.78206";"100.984"
"2017-02-03 10:21:21.000000";"37.7289";"-8.78197";"102.899"
"2017-02-03 10:21:23.000000";"37.7287";"-8.78188";"104.814"
"2017-02-03 10:21:25.000000";"37.7286";"-8.78177";"106.73"
"2017-02-03 10:21:27.000000";"37.7286";"-8.78163";"108.645"
"2017-02-03 10:21:29.000000";"37.7286";"-8.78147";"110.56"
"2017-02-03 10:21:31.000000";"37.7287";"-8.7813";"112.475"
"2017-02-03 10:21:32.000000";"37.7287";"-8.78112";"113.433"
"2017-02-03 10:21:34.000000";"37.7288";"-8.7809";"115.348"
"2017-02-03 10:21:36.000000";"37.7288";"-8.78069";"117.264"
"2017-02-03 10:21:38.000000";"37.7289";"-8.7806";"119.179"
"2017-02-03 10:21:40.000000";"37.7289";"-8.78042";"121.094"
"2017-02-03 10:21:42.000000";"37.729";"-8.78026";"123.009"
"2017-02-03 10:21:44.000000";"37.729";"-8.78016";"44.7761"
"2017-02-03 10:21:46.000000";"37.7291";"-8.78017";"72.7273"
"2017-02-03 10:21:53.000000";"37.7295";"-8.78028";"112.802"
"2017-02-03 10:21:55.000000";"37.7296";"-8.7803";"115.741"
"2017-02-03 10:21:57.000000";"37.7297";"-8.78034";"118.68"
"2017-02-03 10:21:59.000000";"37.7299";"-8.78038";"121.619"
"2017-02-03 10:22:01.000000";"37.73";"-8.7804";"124.557"
"2017-02-03 10:22:03.000000";"37.7301";"-8.78042";"127.496"
"2017-02-03 10:22:05.000000";"37.7302";"-8.78042";"130.435"
"2017-02-03 10:22:07.000000";"37.7302";"-8.78042";"61.2245"
"2017-02-03 10:22:09.000000";"37.7302";"-8.78043";"106.469"
"2017-02-03 10:22:11.000000";"37.7303";"-8.78045";"102.015"
"2017-02-03 10:22:13.000000";"37.7305";"-8.78049";"97.561"
"2017-02-03 10:22:15.000000";"37.7306";"-8.7805";"160"
"2017-02-03 10:22:17.000000";"37.7308";"-8.78046";"43.1655"
"2017-02-03 10:22:19.000000";"37.7309";"-8.78035";"73.8916"
"2017-02-03 10:22:21.000000";"37.7311";"-8.78019";"72.5514"
"2017-02-03 10:22:23.000000";"37.7313";"-8.78001";"66.4452"
"2017-02-03 10:22:25.000000";"37.7314";"-8.77982";"71.7703"
"2017-02-03 10:22:26.000000";"37.7317";"-8.77965";"76.2389"
"2017-02-03 10:22:28.000000";"37.7319";"-8.77949";"79.3803"
"2017-02-03 10:22:30.000000";"37.7321";"-8.77932";"82.5216"
"2017-02-03 10:22:32.000000";"37.7323";"-8.77915";"85.663"
"2017-02-03 10:22:34.000000";"37.7325";"-8.77906";"88.8044"
"2017-02-03 10:22:36.000000";"37.7327";"-8.77885";"91.9458"
"2017-02-03 10:22:38.000000";"37.7329";"-8.77861";"95.0872"
"2017-02-03 10:22:40.000000";"37.7331";"-8.77836";"95.0872"
"2017-02-03 10:22:42.000000";"37.7333";"-8.77812";"95.5414"
"2017-02-03 10:22:44.000000";"37.7335";"-8.77789";"76.5306"
"2017-02-03 10:22:46.000000";"37.7336";"-8.77771";"76.0456"
"2017-02-03 10:22:48.000000";"37.7337";"-8.77757";"75.2823"
"2017-02-03 10:22:50.000000";"37.7338";"-8.77746";"65.7895"
"2017-02-03 10:22:52.000000";"37.7337";"-8.77736";"73.2601"
"2017-02-03 10:22:54.000000";"37.7337";"-8.77731";"92.7018"
"2017-02-03 10:22:55.000000";"37.7335";"-8.77725";"110.497"
"2017-02-03 10:23:03.000000";"37.733";"-8.77688";"173.41"
"2017-02-03 10:23:05.000000";"37.7328";"-8.77674";"128.857"
"2017-02-03 10:23:07.000000";"37.7326";"-8.77659";"125.133"
"2017-02-03 10:23:09.000000";"37.7324";"-8.77643";"121.408"
"2017-02-03 10:23:11.000000";"37.7322";"-8.77626";"117.684"
"2017-02-03 10:23:13.000000";"37.7319";"-8.77609";"113.96"
"2017-02-03 10:23:15.000000";"37.7317";"-8.77594";"110.235"
"2017-02-03 10:23:17.000000";"37.7315";"-8.77577";"106.511"
"2017-02-03 10:23:19.000000";"37.7313";"-8.77561";"102.787"
"2017-02-03 10:23:21.000000";"37.7311";"-8.77546";"99.0626"
"2017-02-03 10:23:23.000000";"37.7309";"-8.77534";"95.3383"
"2017-02-03 10:23:25.000000";"37.7308";"-8.77525";"91.6141"
"2017-02-03 10:23:27.000000";"37.7308";"-8.7752";"87.8898"
"2017-02-03 10:23:29.000000";"37.7307";"-8.77515";"84.1655"
"2017-02-03 10:23:31.000000";"37.7307";"-8.77511";"80.4412"
"2017-02-03 10:23:33.000000";"37.7307";"-8.77503";"76.717"
"2017-02-03 10:23:34.000000";"37.7307";"-8.77492";"74.8548"
"2017-02-03 10:23:36.000000";"37.7308";"-8.77486";"75"
"2017-02-03 10:23:38.000000";"37.7309";"-8.77481";"75"
"2017-02-03 10:23:40.000000";"37.7309";"-8.77476";"74.6269"
"2017-02-03 10:23:42.000000";"37.731";"-8.77466";"79.7872"
"2017-02-03 10:23:44.000000";"37.7311";"-8.77454";"153.363"
"2017-02-03 10:23:46.000000";"37.7313";"-8.77439";"130.418"
"2017-02-03 10:23:48.000000";"37.7314";"-8.77422";"107.473"
"2017-02-03 10:23:50.000000";"37.7316";"-8.77404";"96"
"2017-02-03 10:23:52.000000";"37.7318";"-8.77383";"96"
"2017-02-03 10:23:54.000000";"37.732";"-8.77361";"167.131"
"2017-02-03 10:23:56.000000";"37.7323";"-8.77337";"165.386"
"2017-02-03 10:23:58.000000";"37.7325";"-8.77314";"163.64"
"2017-02-03 10:24:07.000000";"37.7333";"-8.77227";"155.786"
"2017-02-03 10:24:09.000000";"37.7333";"-8.77211";"154.04"
"2017-02-03 10:24:11.000000";"37.7333";"-8.77196";"152.295"
"2017-02-03 10:24:13.000000";"37.7332";"-8.77182";"150.55"
